country,France,Italy,Spain,US,United Kingdom
12.03.2021,6049.517603752301,5258.7805113911845,6812.533779635725,8923.201302266829,6414.330881583731
13.03.2021,6093.694709968533,5301.884930359977,6812.533779635725,8940.42081800449,6422.785692298777
14.03.2021,6132.955827346672,5337.161967035908,6812.533779635725,8952.323161605766,6429.852691819366
15.03.2021,6142.565160600843,5362.417569898342,6836.837784866458,8967.788874256892,6437.574461263585
16.03.2021,6187.134120999822,5396.157942565858,6847.455540981521,8984.17376519754,6445.645441333744
17.03.2021,6244.309208573295,5434.309600705806,6860.491286699572,9002.13638188011,6454.365170454674
18.03.2021,6296.369411625008,5475.542866302283,6873.792369329809,9021.04423993591,6463.897717411837
19.03.2021,6348.494923707178,5518.110777578482,6873.792369329809,9039.722379184113,6471.231140556524
20.03.2021,6400.954402422371,5557.70802589014,6873.792369329809,9057.561953866832,6479.719066072306
21.03.2021,6446.4688594668405,5590.900299649482,6873.792369329809,9068.283579164126,6487.781014833173
22.03.2021,6469.934097251083,5631.471210069918,6909.0372425606065,9082.655551476682,6495.919729723017
23.03.2021,6491.747313423974,5662.500894179488,6920.840455525275,9098.674953127134,6504.071991576799
24.03.2021,6588.806922757229,5697.6818893548925,6920.840455525275,9125.269905582449,6512.541854473998
25.03.2021,6656.581369114765,5736.894971664446,6949.554617014199,9145.764581153562,6521.990109211108
26.03.2021,6718.74666033367,5776.762129710339,6965.787244561332,9168.908599489923,6531.375144783177
27.03.2021,6782.014783589622,5816.228562874728,6965.787244561332,9188.320141791419,6537.259042786581
28.03.2021,6837.123730926794,5848.690590052484,6965.787244561332,9202.357233784185,6543.200139082162
29.03.2021,6850.639731639256,5870.051544479799,6998.956498398414,9222.31973755299,6550.401103023908
30.03.2021,6896.241762156385,5896.636825358136,7009.642728555332,9241.014545052401,6556.525835941751
31.03.2021,6983.889449622989,5936.191020583349,7027.903899592404,9262.085942115425,6562.719808897495
01.04.2021,7059.107641156563,5972.92523864657,7042.970328614202,9285.377853298896,6569.591130050101
02.04.2021,7128.399038176098,6009.217334629783,7042.970328614202,9307.811198015434,6574.743492000894
03.04.2021,7128.645431336459,6044.399985693128,7063.450486570122,9327.473673262437,6579.897359169902
04.04.2021,7248.331651131033,6074.234118709944,7063.450486570122,9338.96658400214,6583.517408977573
05.04.2021,7264.351659443093,6091.9190019102325,7085.618957620517,9359.297001534047,6587.77868174494
06.04.2021,7276.309149201448,6104.773659989243,7099.790944470591,9378.336993363087,6591.397226334395
07.04.2021,7277.685091729502,6127.436142337478,7118.595628214883,9401.30129764548,6595.6073216824425
08.04.2021,7421.710799738764,6155.9323178986915,7139.781924727427,9425.565119404124,6600.309623386877
09.04.2021,7421.9542243068345,6187.26834127718,7163.052399888918,9451.250288402418,6593.104143790486
10.04.2021,7424.038176096895,6216.330830513908,7163.052399888918,9472.626259873936,6597.187800808453
11.04.2021,7599.039660393042,6242.389539027292,7163.052399888918,9487.008233137218,6599.791828320831
