country,Albania,Andorra,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Italy,Kazakhstan,Kosovo,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom
29.05.2021,0.013072852713519859,0.13031638412966642,0.043405316079728515,0.07408683096801445,0.06386053417427434,0.28916602324842156,0.171511737745151,0.0483883213503136,0.05669949210523316,0.08942186777221205,0.10988886056065902,0.02907986053991163,0.35250488221798343,0.10363606922251933,0.1306395610470001,0.16227364601983554,0.2542576901643719,0.12333597746733596,0.4159949643749041,0.04200299536384609,0.04572275843805425,0.16194044392643983,0.08459911880858526,0.35821721678333196,0.023536157688622477,0.23939719197574952,0.05081497924572511,0.18339334319496703,0.05845685260631743,0.01404621187800893,0.028255724486917645,0.011421718853853914,0.052192492852227546,0.1894648641436311,0.02007716314104639,0.31241241896075417,0.0340024155106239,0.05742985773506317,0.02907134890985046,0.17366909001471326,0.002807175139656963,0.04770043683156493,0.04066404069099692,0.11107001525265546,0.12608533437364736,0.1364033873549078,0.11751763823802389,0.15740489519199172,0.13143381139527646,0.06537956314849483
30.05.2021,0.010801965486795916,0.13031638412966642,0.04422650194533415,0.0712567828412024,0.06047959301332819,0.2855434695058146,0.1669668901858056,0.0483883213503136,0.0557320608404503,0.0867499711638149,0.10293857479688591,0.028119278466411192,0.35755783348336134,0.09902779173213191,0.1408437631937821,0.15923797804511558,0.2532934340981908,0.1169766943369109,0.41618064389696796,0.040808575232356085,0.04354339699095825,0.15728844016597138,0.08097532775839492,0.39615913882080284,0.030348674552941185,0.2332782428171882,0.055408340347620634,0.1757720215817988,0.05845685260631743,0.013575971313281643,0.026287433133371445,0.01712915564399146,0.05130798805010043,0.18302406987120048,0.018968395957198642,0.27895383409093205,0.03151697437307038,0.057940795357510955,0.027087450168329617,0.17545102829087872,0.002807175139656963,0.045917055880569047,0.039053523651420195,0.10981665650733656,0.12608533437364736,0.1364033873549078,0.11751763823802389,0.1546962149459278,0.12610307062801368,0.06859263340627027
31.05.2021,0.010801475479210537,0.1657881058644423,0.04421973920536748,0.0683135981605535,0.0577127852555192,0.27320196979912487,0.16493345164324189,0.04356537134702367,0.06330343070469016,0.08536807474629267,0.09680285247014733,0.02737632022294356,0.3517318667287564,0.09687253159200597,0.13498299282508577,0.15453727408268972,0.2518411447839318,0.11642998375268473,0.4014922156948324,0.03898396437565537,0.04354339699095825,0.15822413924533293,0.0786537568039192,0.3815756093074502,0.03101625001233324,0.22949979918232696,0.05537254772453094,0.17053726492702345,0.07932385614552488,0.013575081695031768,0.024936957291319138,0.01712915564399146,0.047700212602506994,0.17722585126320403,0.01887590081566446,0.2845977149403899,0.030386660177181023,0.06118997327599275,0.026060861871766993,0.1753246877930519,0.002807175139656963,0.043325371473075615,0.0380978214540166,0.11023120221545869,0.12050520478674286,0.1364033873549078,0.1529112275252069,0.15166670105674313,0.12411858861630347,0.07148980778999571
01.06.2021,0.011664071900772214,0.06785161162346534,0.04104485529564512,0.06691990759483835,0.053043680602275205,0.2652269782190423,0.17344946639546852,0.04066830826402874,0.05743994632733142,0.08099891032239337,0.09569869561469249,0.02583433779028216,0.3565545119492331,0.09344423550619299,0.13927920785211775,0.1711540494129076,0.24581697983576056,0.11793182541617686,0.3797137781082657,0.03915357287670464,0.04354339699095825,0.15713771498201426,0.07609735857527519,0.3664740838864825,0.021377213432813437,0.21630413470360924,0.05537254772453094,0.16191413282529946,0.082757967397147,0.01591298344806118,0.02392215007065423,0.022827469654763236,0.04221897284848002,0.17569958158800553,0.02145153877110633,0.2776024166116685,0.0282821036318947,0.062340626743869594,0.024195901470343253,0.1796308705515106,0.002807175139656963,0.03961079570435572,0.037318558399697,0.10997693868865498,0.11655800140078822,0.05495515847593592,0.11088586017802975,0.1452360821455269,0.12104897478553737,0.07362439817362205
02.06.2021,0.011554799850430644,0.07614136409703239,0.03858411250325828,0.06587721434845163,0.05100193247335032,0.25525148427517524,0.17156751108491983,0.036019640295815836,0.05070039551774148,0.07662748035335228,0.09151834596473771,0.02428534990019052,0.3491240072382135,0.08725140577207602,0.12476043307123773,0.1426377005302278,0.2425645022650145,0.12019851195290998,0.37361236580111135,0.040243857372596774,0.05655129896667486,0.15480097748728913,0.07250923366508999,0.3464875902515697,0.017897805522894463,0.21052276152444915,0.06454448051991162,0.15498629838460815,0.07326125871370584,0.01731250871840091,0.02111485820489109,0.02851896024293345,0.0370297353329451,0.17318688541103058,0.020985253593355728,0.25988106294916674,0.025266190173008796,0.06448301877281795,0.021338138716334644,0.18062842163665122,0.002807175139656963,0.03758481728754282,0.03472503737773409,0.1090211689537287,0.11630980929802869,0.018287093716268108,0.10499583089605254,0.14076211814507303,0.11337362742083681,0.07761101378539992
03.06.2021,0.01036573417240731,0.07296206770433736,0.03650868414238432,0.05911217466912339,0.04703671951275697,0.24230412061272685,0.15377475682199204,0.03432201845495642,0.0464713317376562,0.07274342938633323,0.08929830633684475,0.022601489039136467,0.3432465609694547,0.0828621766519394,0.1315577503521925,0.14633678685491672,0.25561882087656645,0.10737431766361685,0.3483689144792715,0.038786568915497276,0.05651691074374183,0.15633927212794085,0.06506371580873578,0.33499033064872,0.016425868147003992,0.2044228187648436,0.0598841326902802,0.14177582004932993,0.06930133984363439,0.017310241036107003,0.02066080655382811,0.02851896024293345,0.034430791555267355,0.1679219515147725,0.017943504801195036,0.24541737067339828,0.022088773537733038,0.06774945947814744,0.01986127460157327,0.1800115104526038,0.0,0.035403684708773364,0.033748349307133454,0.10386817190385123,0.11598748299856057,0.11391423621774788,0.09655605558566362,0.1355854867519746,0.10732665269869278,0.08324401140263234
04.06.2021,0.009392712301018982,0.06770955552752904,0.03444146749387861,0.054461654063508794,0.04191914511877114,0.2323872960287754,0.1412354965759758,0.03256052725720848,0.04200905261720068,0.06335701976275278,0.08494244442741161,0.022001801603547123,0.338615732539196,0.07804471353405808,0.12253512146719059,0.13533655754030183,0.24343054478530446,0.09493786407209226,0.3178306011199258,0.03558958314643285,0.06735584419269046,0.15910312384077696,0.061012974501164344,0.321417278564454,0.01495517987406167,0.19376446532193273,0.0598455445690812,0.13373034390694566,0.07187082737287184,0.01543679893551663,0.01914422644508141,0.02851896024293345,0.034416620402666055,0.15507484188527929,0.01490360942857064,0.24067882737533725,0.01897992070422651,0.06488164862944115,0.018583560385704672,0.17881654162318578,0.0,0.03298365619438885,0.03325607593442093,0.10313173437105128,0.11383031992098536,0.1280939277955284,0.08779807141117058,0.13103688615526637,0.10061987559831077,0.08985720028921998
05.06.2021,0.0083126509100415,0.06770955552752904,0.03770137972560399,0.04940100718471567,0.0395072190354779,0.2269591134802422,0.13574712920015392,0.03256052725720848,0.041111765900748484,0.0582177297598119,0.0867952748391382,0.020870485559700475,0.3150247767851854,0.07093559991012409,0.14096077243008437,0.12298452806464122,0.23640920221978254,0.08609162758322146,0.2968631091788483,0.03264296596626794,0.04557165105825552,0.15666035900219238,0.057876108940219564,0.3590543159181401,0.01495517987406167,0.18800704884411257,0.05982627536005881,0.12420944386907333,0.07187082737287184,0.018240161453457113,0.018301837989468862,0.02851896024293345,0.0322519879989154,0.1442687233453828,0.014808885531960704,0.23151522360334217,0.017170697534100325,0.06423114926605024,0.017439910177827936,0.17808315688340845,0.0,0.030387834144906596,0.032021215650686906,0.09693745993578196,0.11383031992098536,0.1280939277955284,0.08779807141117058,0.1267036256274757,0.09293268749306112,0.0974189651123678
06.06.2021,0.007556461813201383,0.06770955552752904,0.03487077939137092,0.04899631601784458,0.03637426334410711,0.21786854010543472,0.12876753363953516,0.03256052725720848,0.04090220377317912,0.057028242928527074,0.0838268503839134,0.020266481594771457,0.308823817541792,0.06969355669562163,0.12227319730205125,0.11417723787888805,0.22694061066708868,0.08186254479234403,0.2847718677746413,0.028852913644180803,0.0607300563940142,0.15352167597016386,0.05556290662618469,0.29151884336335915,0.00814266300974296,0.18298104799461842,0.055197236601509825,0.11702635198295086,0.07187082737287184,0.017770431252168567,0.017236344852618733,0.0228115234527959,0.029662557160602118,0.13412990960848972,0.013611674111404347,0.22658102828840185,0.015840448233547966,0.06699756099707539,0.016947365742132122,0.17623952011997476,0.0,0.02913898930500227,0.031050198804822796,0.09794841196303382,0.11383031992098536,0.1280939277955284,0.08779807141117058,0.12235315307190908,0.08805479374738523,0.10401253664224444
07.06.2021,0.0074482039877554074,0.051966614969419234,0.03473744196289879,0.05008328128252885,0.03380344071796049,0.21530683154529667,0.12424158491724153,0.027848036508196703,0.0376372716105327,0.05714171134268942,0.0808759868024683,0.0200675879902148,0.2888124004516091,0.06735684552638486,0.12204624566603324,0.116158950925211,0.22453615994652157,0.07887871000349389,0.2768431780993033,0.027518021847461584,0.0607300563940142,0.15368400561751985,0.05368933600893681,0.27846784582555534,0.012946087248778727,0.1801940291781084,0.045983618874509316,0.11209073975460253,0.06606670116891925,0.01683467555926487,0.01762503847166819,0.0228115234527959,0.03022970800981942,0.12834689845544414,0.013427574049412581,0.22121196303294915,0.015138024746634577,0.06617584759815907,0.016097508095597728,0.17864306146712283,0.0,0.02740739025741446,0.03002681368332175,0.09601144375507185,0.11279583137784813,0.1280939277955284,0.07446943380235801,0.11991685957915413,0.08493751966292726,0.11119491989845033
08.06.2021,0.006475765300500184,0.054032910852884135,0.03248059438608001,0.04798189875092683,0.0306276149967796,0.21357126654316122,0.116146050995393,0.02532104103575939,0.035641795053574135,0.05558911823027631,0.07787210041495174,0.019056754996114433,0.2615265624055268,0.06246006734545602,0.1155649978948353,0.10648192203189158,0.21515253956795233,0.07598898467037889,0.2585481153106026,0.026501908601579333,0.0607300563940142,0.14820206188258161,0.05167034230525791,0.26735462990866893,0.010409419042309956,0.17309342848447432,0.045983618874509316,0.10278741892380791,0.06276524716428157,0.013559194220940377,0.01678255411709209,0.028489383511015803,0.028074498711057983,0.12045886363223224,0.012597546167561523,0.18982564783948086,0.014220762053230784,0.06870354062679658,0.015577536674915087,0.17964546134454423,0.0,0.027078352590814758,0.02794215613092325,0.09012914518628781,0.10925571986339311,0.16348812855313127,0.06769959898788909,0.11839774389616631,0.08151103153678538,0.12015583609989852
09.06.2021,0.006906682765054357,0.048790896440425904,0.032915056789687265,0.04720186259815235,0.026858975830657186,0.210195352442011,0.10693692430597201,0.02377406266502587,0.033379402395366985,0.049253181962875495,0.07819711331413737,0.018261464517840307,0.2583216545026166,0.055597081743917545,0.11510014539833673,0.11687161423016341,0.20914113951780647,0.06887741321361171,0.24056141272938364,0.024791772210895926,0.056311567436183894,0.1382742065545516,0.0492807599117872,0.2611663154249187,0.011474772604289904,0.16165187720971566,0.03215731099104257,0.09339061601577112,0.06435178495949534,0.009349228607870108,0.01767412388871088,0.0341559339861547,0.02634887974405706,0.11366494294825517,0.011399464784898925,0.17346725816694003,0.01372570111077468,0.07142319665302228,0.01525745905932534,0.18374317679343896,0.0,0.02528688262327738,0.02761859430306603,0.08334728136572658,0.10696436296500086,0.17888772969685235,0.05297218554071305,0.11627728170419153,0.07631824660661134,0.12965583361314714
10.06.2021,0.007121985081491288,0.05497779121412237,0.030852683865049402,0.04720333860585905,0.024588014615258565,0.21282551066333286,0.09675516320307291,0.022018439452574708,0.03098486906036232,0.04538445817522975,0.08180168730558875,0.017528028816041395,0.22975869233643081,0.049961146619943185,0.1072857611655901,0.08921538618849643,0.20343616764550493,0.06519122525253113,0.2239519694123912,0.02285106412458398,0.0476351542653887,0.1344236741946406,0.049645567216417684,0.25012491240656115,0.009873220166126512,0.15074508706942122,0.022961485895635885,0.08672358410012763,0.06003106561594602,0.009348005118978554,0.017166334101188015,0.04552086181886296,0.02476638088545249,0.10344960490593949,0.011306183327513417,0.16421803216698966,0.01279422769741427,0.07371599293526208,0.01442080860662728,0.19114045737211358,0.0,0.025119151333349132,0.025909380451539586,0.07895971237696794,0.14047142717664762,0.07594627332658417,0.059285409693933644,0.11560986530311235,0.0713162227115058,0.13596681151330925
11.06.2021,0.007013462620335585,0.05702350559374718,0.03231311534701015,0.044599565473225765,0.022446732951727895,0.2066286135396171,0.0877805188855062,0.020476493010077028,0.029817063790717104,0.04720763437595345,0.08289952346045527,0.015446677829978243,0.20349972422631155,0.045321803224882835,0.09523893903637486,0.08151333034810404,0.199573640689064,0.06206915558166467,0.21221505185649162,0.02160365244063271,0.04543851621009664,0.1235169352190069,0.04737832767451291,0.2455744394694139,0.008939085968407668,0.14192133482040178,0.027534306941980564,0.07563129475972565,0.04553981357369942,0.00934739353462817,0.017498374905062723,0.06823264923653273,0.022324962281905242,0.09476453083679413,0.011764478385904506,0.15207791777578486,0.012897095737269229,0.07516515728348645,0.012803188137969565,0.20071134492221335,0.0,0.02435195011738367,0.024590101967119266,0.06994789475599879,0.13711575531196965,0.07135874588748867,0.056446616351496184,0.11572253251707647,0.0671927926436159,0.14147337853602454
12.06.2021,0.008092036682956995,0.05702350559374718,0.031980147865641635,0.04301608988509907,0.02043561741986049,0.2075316388403389,0.0784775083194501,0.020476493010077028,0.02953877220108842,0.04375166737892811,0.07837691575906981,0.01424236226459871,0.19529273554058563,0.044423577250793676,0.09420140924123067,0.07480858498741239,0.19756063713899913,0.05909442162782576,0.20310664354009925,0.016283557395361362,0.04110622984596797,0.12412850606337049,0.04495317617732366,0.23793093814057936,0.008939085968407668,0.13344495844435994,0.027525467672038856,0.07054236590205028,0.04553981357369942,0.006074423641611188,0.018222575922960844,0.09090838619798398,0.019600961800946063,0.08679479244341663,0.011119301533037574,0.1456210516061652,0.01201635406242994,0.07871974001999293,0.012112934246656035,0.21248912839380704,0.0,0.023827258920225504,0.023159859230712034,0.06335756372565553,0.13711575531196965,0.07135874588748867,0.056446616351496184,0.1154545178965324,0.06333176740362602,0.14723146776518978
13.06.2021,0.0086310222674256,0.05702350559374718,0.032102606651869654,0.04014982496084668,0.019451026872980445,0.20633919152503216,0.07369539903703613,0.020476493010077028,0.029365517076142076,0.03982736590965406,0.07852596475656003,0.013563232704765298,0.16819537744717053,0.042873305596345355,0.09093372848146067,0.06930525267599427,0.1980048096656612,0.055363472488673515,0.19310539060652596,0.013854951753586368,0.025947824510209296,0.12408938767096182,0.041949684466204555,0.208043576174353,0.014940086135102117,0.12858293642920335,0.022934942515961,0.0666843685028765,0.04553981357369942,0.004672397246127581,0.019226493596606074,0.09656833639042228,0.020597560744294783,0.08243581403752094,0.010934880353289942,0.13788466731596796,0.011588054520331736,0.08024745419056435,0.011423527023041263,0.22751770295279639,0.0,0.02426310150060377,0.021843660783318997,0.05964071056712781,0.13711575531196965,0.07135874588748867,0.056446616351496184,0.1143340739293952,0.06295142869938013,0.15364883488259176
14.06.2021,0.00830714613246013,0.05073961587543817,0.032672805302774166,0.036454395434972746,0.01915081357897777,0.21051986999869157,0.07063708318532984,0.018022049915982195,0.02761766612482085,0.03882654488081295,0.07926454558363671,0.013142103386232933,0.15701728498066508,0.04187598926149164,0.0869213723255916,0.06811930098791595,0.19799350569592394,0.0531511262384018,0.18137034242793895,0.016934553149075954,0.025947824510209296,0.11454322335410334,0.04071547596189811,0.23782432268977788,0.010135584257226422,0.12830078804746226,0.022934942515961,0.06542829077384775,0.03839022284956942,0.005139540710556942,0.018385165840976807,0.10222604501842794,0.018592144122326733,0.07799101592608969,0.011210354870718713,0.13560723896937002,0.011324152973241781,0.08415965410485007,0.010906581155789236,0.23890499726449646,0.0,0.023498242788645558,0.021231470090862885,0.05778909448231556,0.13150298531099008,0.07135874588748867,0.04833983139444829,0.11415625384488871,0.06245759919075066,0.15977098688370292
