country,Albania,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Ireland,Italy,Kazakhstan,Kosovo,Latvia,Lithuania,Luxembourg,Malta,Moldova,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom
15.09.2022,11545.17747822197,14795.29839687458,56478.57971812923,8188.900000000001,10488.83097149972,39403.71658327552,11325.430629395005,17866.000460854575,29787.263064387153,41308.55377889334,57374.55035855057,45453.79427245016,23134.18199697031,52022.064062221696,47249.19562419562,39336.67885193094,44936.146668247864,21189.67352369256,33742.45656811948,36619.00634801201,8073.770625759251,15122.218107696053,47467.96439910477,44140.75274105153,47949.43563591664,24037.788442740293,21746.481289165407,44664.89598447199,48867.966884071284,16478.862584270908,27449.40629418139,16217.88487157071,53071.94965035673,16641.93337905914,13596.965511734546,33424.466998020034,48022.18954444621,55639.91207941838,28618.118085967366,24986.634657677172,47770.3821257165,20550.71246505135,14456.204242538015,35828.919908091375
16.09.2022,11547.79042365949,14795.29839687458,56542.533495296884,8191.24,10488.83097149972,39403.71658327552,11329.531590500808,17876.05754767938,29804.971047326108,41343.85743645389,57387.36465544784,45453.79427245016,23134.18199697031,52064.64258148786,47249.19562419562,39383.42804058538,44936.146668247864,21189.67352369256,33742.45656811948,36647.755874428054,8074.620442449433,15123.052133270614,47539.21823765159,44194.300446684574,47959.900665276866,24041.992764362487,21746.481289165407,44690.283260947464,48892.70048686386,16483.15111880156,27450.77746094851,16232.005328670746,53098.972161753234,16641.93337905914,13636.721882721422,33463.81353532371,48024.92595618766,55745.706625443825,28641.142482540938,24986.634657677172,47770.3821257165,20550.71246505135,14457.925929898898,35829.36244224666
17.09.2022,11550.61240473201,14795.29839687458,56603.326273769584,8193.38,10488.83097149972,39403.71658327552,11329.531590500808,17878.886103348854,29822.630315043774,41359.50508638011,57387.36465544784,45453.79427245016,23134.18199697031,52064.64258148786,47249.19562419562,39383.42804058538,44936.146668247864,21189.67352369256,33742.45656811948,36676.1543526008,8074.620442449433,15123.163336680556,47539.21823765159,44243.94400521794,47959.900665276866,24047.03795030912,21746.481289165407,44709.24337882155,48892.70048686386,16483.15111880156,27451.284604821285,16246.136193330834,53098.972161753234,16658.605491266197,13676.046600270289,33494.94612396399,48039.23243099697,55858.89229728751,28641.142482540938,24986.634657677172,47770.3821257165,20550.71246505135,14459.390168682454,35829.38953617453
18.09.2022,11552.11049344952,14795.29839687458,56718.62370116822,8195.18,10488.83097149972,39403.71658327552,11329.531590500808,17880.88609220606,29834.10274965759,41364.50141957964,57387.36465544784,45453.79427245016,23134.18199697031,52064.64258148786,47249.19562419562,39383.42804058538,44936.146668247864,21189.67352369256,33742.45656811948,36696.15913480517,8076.330970915568,15123.552548615351,47539.21823765159,44248.42123813041,47959.900665276866,24051.032055850206,21746.481289165407,44730.774360136194,48892.70048686386,16483.15111880156,27451.754182481258,16247.892469089547,53098.972161753234,16662.288209753715,13714.274482348124,33515.91179712581,48044.6134285825,55895.799618366706,28641.142482540938,24986.634657677172,47770.3821257165,20550.71246505135,14461.007267558798,35829.41964053884
19.09.2022,11552.737600354525,14867.439040819076,56759.55863426794,8195.88,10488.83097149972,39403.71658327552,11329.531590500808,17894.400302626887,29835.271914968554,41401.01887560109,57418.33253961625,45453.79427245016,23134.18199697031,52155.95351184469,47249.19562419562,39427.601433276635,44936.146668247864,21189.67352369256,33742.45656811948,36709.8318015266,8076.330970915568,15123.719353730265,47690.7302347369,44251.85975300718,47983.820732385946,24053.975080985747,21746.481289165407,44750.537872835455,48892.70048686386,16491.48725895665,27453.256830993178,16249.765829898837,53148.69669658799,16667.241184409388,13747.660901338133,33550.36155734169,48047.22128406764,55926.33028187724,28641.142482540938,24986.634657677172,47770.3821257165,20550.71246505135,14462.216739521038,35829.436197939205
20.09.2022,11556.709277419552,14867.439040819076,56827.949098889585,8198.47,10488.83097149972,39452.81849515828,11333.14841036495,17903.228824867976,29846.963568078183,41417.5604081148,57434.90156329255,45544.76311334794,23134.18199697031,52232.91129846227,47249.19562419562,39500.275073292556,45274.21638895217,21189.67352369256,33742.45656811948,36756.83418070639,8076.679613660259,15123.941760550144,47759.06938010722,44349.49924836214,48033.48809395271,24057.758970445724,21887.546681532665,44779.62076550673,48918.53642292853,16495.1011925499,27454.646780866704,16269.732733857874,53191.1328407004,16679.037151970937,13779.02862562199,33585.773440915,48066.706739488276,56094.200623173354,28658.94573342311,24986.634657677172,47931.5069007235,20550.71246505135,14463.294805438602,35829.5039327589
21.09.2022,11560.019008307076,14867.439040819076,56924.020880654236,8200.98,10488.83097149972,39452.81849515828,11335.597595469806,17910.928781968214,29870.29815907615,41490.360087897825,57453.31350332371,45544.76311334794,23134.18199697031,52289.76429377189,47249.19562419562,39568.6995548156,45274.21638895217,21315.62787841572,33770.35456669715,36791.91913438127,8077.338766349439,15124.497777599852,47824.910217040546,44414.15049161808,48070.3648640792,24063.434804635686,21889.67217118768,44805.0080419822,48918.70292118317,16499.4379128618,27456.093080059425,16284.391782190583,53225.7648601675,16687.46284308633,13814.863350231999,33620.74016293487,48085.769795781045,56212.70017632425,28658.94573342311,24986.634657677172,47931.5069007235,20550.71246505135,14464.399688916303,35830.379969760164
22.09.2022,11561.795811204589,14867.439040819076,57013.49972228369,8202.99,10488.83097149972,39528.96925462215,11335.597595469806,17913.243054788694,29891.58671077992,41528.08193308979,57468.10850471451,45544.76311334794,23307.506408439673,52346.856260761146,47744.825182325185,39637.441335794516,45274.21638895217,21315.62787841572,33770.35456669715,36829.214698456184,8078.177687953848,15125.053794649559,47912.611252797586,44467.76983297772,48111.39442363436,24070.371935312305,21889.67217118768,44828.14581294719,48918.70292118317,16502.13631661142,27457.332765081755,16297.23991507431,53256.40723985335,16694.280225988816,13850.920029133476,33652.346633228815,48101.270007256084,56330.233569237455,28658.94573342311,25033.622908482605,47931.5069007235,20550.71246505135,14465.735203411192,35885.695233952305
23.09.2022,11563.4332570121,14867.439040819076,57103.33982090684,8205.13,10488.83097149972,39528.96925462215,11340.894670231464,17923.928709540047,29907.540945752437,41566.641205126856,57490.602418354065,45544.76311334794,23307.506408439673,52402.552989372445,47744.825182325185,39698.72959571465,45274.21638895217,21315.62787841572,33770.35456669715,36864.12578389735,8078.836840643028,15125.887820224118,47986.98797689065,44511.93325842624,48144.284515909334,24076.88863382671,21889.67217118768,44850.96222598211,48949.60270071652,16504.545605673586,27458.722714955282,16308.774093501519,53286.59227058866,16700.564920820783,13886.96241036587,33683.866943222085,48115.02552668121,56425.496968672254,28680.998654527873,25033.622908482605,47931.5069007235,20550.71246505135,14565.174716404303,35886.17539856297
24.09.2022,11565.001024274612,14867.439040819076,57200.41634868525,8206.62,10488.83097149972,39528.96925462215,11340.894670231464,17927.77154527282,29925.127140638164,41584.443582553446,57490.602418354065,45544.76311334794,23307.506408439673,52402.552989372445,47744.825182325185,39698.72959571465,45274.21638895217,21315.62787841572,33770.35456669715,36901.15143823803,8078.836840643028,15126.054625339031,47986.98797689065,44555.66686951517,48144.284515909334,24080.252091124465,21889.67217118768,44874.582033842205,48949.60270071652,16504.545605673586,27459.26742504085,16320.552849589942,53286.59227058866,16705.989119538837,13921.5089830757,33710.303795476124,48128.450472875826,56530.1321224125,28680.998654527873,25033.622908482605,47931.5069007235,20576.82220458783,14566.590683579609,35887.46988622808
