country,Albania,Andorra,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Italy,Kazakhstan,Kosovo,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom
21.06.2020,1134,792,9002,16197,6799,37666,16771,2241,2074,2142,824,7499,11482,1764,6200,74496,755,174740,1374,2589,1797,22698,182893,10897,1018,903,81,1475,3956,616,7896,94,315,186,1926,8138,16683,25376,16911,339142,610,11947,1447,1376,150376,,29000,160240,17078,1319
22.06.2020,1159,796,9131,16241,7168,37923,16771,2270,2171,2142,824,7537,11547,1765,6400,74736,761,175143,1374,2590,1797,22698,183426,11158,1047,903,81,1475,3959,617,8019,95,315,186,1974,8138,17076,25548,17031,343847,627,11997,1447,1376,150376,,29000,161533,17211,1322
23.06.2020,1195,797,10144,16261,7503,38688,16771,2285,2217,2142,824,7555,11593,1771,6400,74995,768,175825,1374,2600,1796,22698,184585,11514,1069,903,81,1483,3959,618,8212,95,315,186,2048,8138,17573,25829,17187,355847,632,12054,1448,1376,150376,,29000,162848,17538,1330
24.06.2020,1217,797,10797,16282,7768,40136,16771,2297,2263,2145,824,7588,11622,1783,6600,75251,771,176422,1374,2618,1799,23364,186111,11882,1108,903,81,1484,3965,624,8400,95,315,186,2091,8138,18134,26083,17391,368222,647,12111,1448,1376,150376,,29000,164234,18009,1345
25.06.2020,1250,797,11335,16320,8059,41448,16890,2322,2370,2149,824,7649,11660,1790,6600,75475,776,176764,1374,2640,1794,23364,186725,12220,1171,903,81,1494,3968,627,8599,95,315,186,2166,8138,18654,26382,17906,374557,653,12154,1452,1376,150376,,29000,165706,18365,1361
26.06.2020,1298,799,12149,16348,8364,42689,16918,2338,2457,2150,824,7668,11708,1797,6600,75773,780,177149,1374,2663,1799,23364,187615,12548,1246,932,81,1501,3968,632,8765,95,315,186,2206,8138,19218,26633,18181,383524,656,12232,1455,1376,150376,,29000,167198,18927,1363
27.06.2020,1346,799,12911,16371,8719,44126,16941,2338,2475,2152,824,7682,11708,1812,6600,75773,781,177518,1374,2681,1797,23364,188584,12738,1307,932,81,1503,3978,635,8963,95,315,186,2236,8138,19972,26864,18530,392703,656,12338,1455,1376,150376,,29100,169182,19350,1364
28.06.2020,1384,799,13116,16401,9026,45027,16941,2338,2508,2152,833,7705,11708,1818,6600,75774,785,177657,1374,2685,1797,23364,188891,12933,1394,932,81,1503,3978,636,9081,95,315,186,2315,8138,20548,27066,18814,398436,656,12464,1461,1384,150376,,29100,170595,19585,1364
29.06.2020,1438,799,13297,16420,9369,45213,16941,2366,2582,2155,833,7746,11812,1818,6600,76124,791,177770,1374,2685,1798,23364,189196,13008,1425,932,81,1512,3997,639,9229,95,315,186,2427,8138,20897,27205,18912,402778,656,12581,1464,1384,150376,,29100,171809,19679,1368
30.06.2020,1459,799,14048,16478,9715,46054,16984,2402,2676,2155,833,7771,11849,1829,6600,76399,794,178100,1374,2692,1800,23364,190248,13558,1506,974,81,1515,3998,640,9382,95,315,186,2475,8138,21281,27505,19050,411973,656,12662,1464,1384,150376,,29200,173111,19792,1370
01.07.2020,1516,799,14563,16491,10061,47553,17021,2432,2722,2155,833,7797,11893,1836,6700,76674,794,179100,1374,2714,1797,23364,190717,14059,1577,974,81,1524,4003,647,9594,95,315,186,2598,8138,21791,27798,19314,422235,656,12772,1466,1384,150376,,29200,175422,20244,1372
02.07.2020,1559,800,15036,16514,10425,48738,17044,2515,2802,2155,833,7822,11969,1842,6700,76927,817,179800,1374,2721,1803,23364,191083,14777,1644,988,81,1536,4012,649,9846,95,315,186,2748,8138,22209,28097,19363,428276,656,12912,1466,1384,150376,,29200,176965,20755,1373
03.07.2020,1592,800,15484,16558,10820,49909,17073,2550,2892,2168,839,7848,12017,1859,6700,77185,821,180300,1374,2752,1803,23364,191467,15276,1707,997,81,1539,4016,650,10093,95,315,186,2876,8138,22651,28424,19545,437155,656,13064,1466,1384,150376,,29200,178278,21296,1375
04.07.2020,1637,800,15935,16607,11291,50669,17091,2550,2898,2183,839,7852,12017,1870,6700,77185,825,181000,1374,2784,1802,23364,191944,15556,1824,1000,81,1545,4016,651,10396,95,315,187,2987,8138,23127,28772,19854,446127,656,13176,1466,1384,150376,,29200,179492,21907,1375
05.07.2020,1657,800,16140,16615,11742,50871,17091,2550,2915,2196,839,7864,12017,1874,6700,77185,828,181719,1374,2811,1800,23364,192108,15860,1874,1000,81,1545,4016,652,10718,95,315,187,3027,8138,23746,29017,20026,449995,656,13267,1466,1384,150376,,29300,180680,22131,1375
06.07.2020,1702,800,16302,16647,12182,51120,17091,2598,3000,2210,839,7873,12135,1875,6700,77444,830,182160,1374,2860,1799,23364,192241,15860,1902,1000,81,1547,4016,652,11047,95,315,187,3199,8138,23966,29166,20213,453570,656,13366,1466,1384,150376,,29300,182995,22462,1375
07.07.2020,1744,800,16907,16686,12635,51902,17122,2693,3037,2229,839,7910,12184,1880,6700,77780,838,182661,1374,2874,1801,23364,192815,16298,1946,1008,81,1547,4056,653,11241,95,320,187,3324,8138,24238,29445,20534,463103,656,13447,1473,1423,150376,,29300,185292,22970,1375
08.07.2020,1791,802,17427,16721,13100,52854,17138,2769,3166,2277,839,8010,12202,1882,6800,77780,841,183153,1374,2885,1802,23364,193640,35137,2003,1008,81,1552,4056,654,11549,95,320,187,3554,8138,24878,29714,20799,471718,656,13562,1473,1429,150376,,29400,187511,23912,1378
09.07.2020,1832,802,18000,16758,13591,53609,17159,2815,3229,2323,839,8128,12246,1889,6800,78295,844,183728,1374,2887,1803,23364,193978,35137,2063,1019,81,1564,4056,656,11936,96,320,192,3624,8138,25477,30049,20969,480494,656,13651,1477,1429,150376,,29400,190390,24606,1378
10.07.2020,1875,803,18709,16808,14093,54254,17179,3037,3308,2377,839,8208,12278,1894,6800,78513,846,184028,1374,2941,1803,23364,194273,32500,2095,1019,81,1569,4086,658,12188,96,320,192,3960,8138,26048,30350,21129,488234,656,13719,1481,1429,150376,,29400,191883,25634,1378
11.07.2020,1881,803,19419,16864,14607,54919,17196,3078,3311,2466,839,8227,12278,1895,6800,78513,851,184266,1374,2974,1806,23364,194579,33814,2156,1019,81,1579,4086,658,12456,96,325,193,4080,8138,26635,30655,21414,496594,656,13780,1493,1429,150376,,29500,193217,26513,1378
12.07.2020,1946,803,19633,16952,15093,55380,17196,3115,3319,2486,839,8247,12278,1895,6800,78513,857,184414,1374,3036,1800,23364,194928,33814,2227,1019,82,1571,4086,660,12667,97,325,193,4203,8138,27148,30907,21545,500208,656,13876,1493,1469,150376,,29600,194515,26971,1378
13.07.2020,2014,803,19865,17000,15640,55492,17196,3179,3517,2514,839,8373,12331,1895,6800,78722,857,185100,1374,3073,1801,23364,195106,35911,2267,1019,82,1571,4183,660,12793,97,330,193,4326,8138,27515,31065,21692,503168,656,13940,1493,1473,150376,,29600,195671,27356,1384
14.07.2020,2062,803,20729,17073,16150,55799,17223,3179,3663,2558,839,8441,12361,1897,6800,78722,870,185100,1374,3106,1804,23364,195441,38008,2370,1022,82,1571,4195,660,13033,97,330,193,4468,8138,27756,31550,21803,511958,656,13991,1493,1488,150376,,29800,196720,28021,1385
15.07.2020,2091,803,21348,17175,16695,56379,17242,3335,3841,2629,839,8507,12383,1901,6880,78945,873,186000,1374,3126,1809,23364,196016,39066,2462,1022,83,1582,4247,661,13298,97,330,193,4565,8138,28492,32110,22049,522375,656,14047,1507,1501,150376,,29800,197733,29005,1386
16.07.2020,2137,803,21931,17244,17256,56915,17253,3534,3927,2729,845,8640,12396,1904,6880,79161,883,186400,1374,3156,1810,23364,196246,40256,2545,1022,83,1593,4275,661,13640,98,330,194,4565,8138,28928,32476,22189,530801,656,14417,1514,1522,150376,,29900,198820,29822,1403
17.07.2020,2214,803,22492,17335,17805,57370,17289,3612,4033,2825,845,8725,12410,1910,6880,79371,885,186900,1374,3220,1815,23364,196483,40256,2640,1022,83,1595,4333,662,13913,98,357,194,4676,8138,29505,32790,22312,538467,656,14799,1523,1522,150376,,29900,199834,30675,1403
18.07.2020,2264,803,23123,17501,18450,57856,17289,3648,4081,2929,845,8733,12410,1912,6880,79371,895,187200,1374,3222,1814,23364,196806,40256,2811,1022,83,1600,4333,662,14183,98,378,194,4727,8138,29924,33153,22488,545909,656,15179,1523,1568,150376,,29900,201013,31479,1413
19.07.2020,2311,803,23294,17599,18967,58204,17289,3669,4106,3018,845,8761,12410,1912,6880,79371,899,187400,1374,3223,1815,23364,196949,43029,2968,1022,83,1600,4333,662,14376,98,385,194,4810,8138,30292,33369,22617,549387,656,15564,1530,1568,150376,,30300,202010,31836,1413
20.07.2020,2352,803,23502,17659,19490,58290,17321,3755,4205,3101,847,8836,12452,1912,6880,79668,900,188070,1374,3232,1820,23364,197162,43401,3069,1022,83,1601,4464,664,14467,100,385,194,4871,8138,30539,33547,22747,552644,656,,1538,1603,150376,,30300,203002,32397,1413
21.07.2020,2397,803,24206,17716,19939,58592,17330,4003,4521,3183,847,8918,12462,1912,6880,79861,903,188221,1374,3257,1821,23364,197431,46790,3226,1045,83,1601,4479,664,14599,100,426,194,4940,8138,30771,33769,24454,561397,656,,1538,1625,150376,,30300,204011,33186,1414
22.07.2020,2463,803,24766,17849,20443,59061,17347,4159,4643,3278,847,9144,12475,1912,6920,80084,907,188628,1374,3283,1822,23364,197628,46790,3369,1045,81,1607,4530,665,14856,100,426,194,5071,8138,31139,33999,24663,571049,656,,1556,1648,150376,,30500,205214,34176,1416
23.07.2020,2523,803,25244,17943,20974,59439,17369,4367,5031,3394,847,9328,12500,1912,6920,80600,911,189140,1374,3300,1823,23364,197842,49488,3505,1045,81,1611,4591,665,15174,100,538,195,5071,8674,31541,34369,24862,579295,656,,1556,1661,150376,,30500,206365,35035,1425
24.07.2020,2608,803,25734,18042,21547,59755,17394,4555,5252,3555,847,9422,12541,1915,6920,80943,912,189696,1374,3312,1823,23364,198192,51260,3614,1045,81,1616,4647,665,15407,100,643,195,5254,8674,31997,34687,25349,587728,657,,1577,1678,150376,,30500,207374,35932,1425
25.07.2020,2637,803,26243,18124,22082,60092,17425,4555,5306,3778,852,9590,12541,1915,6920,80945,917,189919,1374,3324,1823,23364,198320,51823,3753,1045,81,1616,4647,665,15608,104,664,196,5357,8674,32419,35010,25373,596064,657,,1577,1678,150376,,30500,208477,36573,1427
26.07.2020,2682,803,26478,18209,22684,60425,17438,4555,5355,3866,852,11428,12541,1922,6920,80945,920,190055,1374,3329,1823,23364,198446,52571,3874,1045,81,1616,4647,665,15909,104,739,196,5427,8752,32753,35217,25643,599172,657,,1577,1678,150376,,30700,209487,36885,1434
27.07.2020,2745,803,26665,18246,23242,60492,17452,4930,5585,3936,852,11428,12618,1923,6920,81212,922,190314,1374,3329,1823,23364,198593,54404,4027,1045,81,1620,4825,665,16154,104,809,196,5564,8752,32856,35375,25794,602249,657,,1616,1733,150376,,30900,210469,37202,1437
28.07.2020,2789,803,27357,18379,23873,60669,17476,5220,5766,4034,852,11428,12652,1924,6920,81441,927,190711,1374,3331,1823,23364,198756,56638,4129,1052,81,1623,4855,665,16462,104,839,196,5663,8752,33043,35626,26128,611109,657,,1644,1742,150376,,31000,211561,37852,1438
29.07.2020,2830,804,27824,18528,24495,61442,17491,5441,5971,4099,852,11429,12686,1926,6950,81443,929,191279,1374,3339,1823,23364,199031,57815,4267,1052,85,1643,4959,665,16785,105,931,196,5931,8752,33190,35875,26446,619204,657,,1660,1761,150376,,31100,212557,38523,1438
30.07.2020,2883,806,28366,18628,25168,61765,17513,5586,6173,4178,852,11482,12727,1926,6950,81632,935,191551,1374,3346,1823,23364,199796,59517,4463,1052,85,1643,5027,665,17040,105,931,200,6020,8752,33643,36140,26609,628482,657,,1675,1780,150376,,31100,213539,39327,1438
31.07.2020,2952,807,28997,18758,25882,62444,17546,5959,6319,4267,852,11569,12780,1930,6950,81764,940,191992,1374,3353,1825,23364,199974,60825,4463,1052,85,1644,5192,665,17269,105,1005,200,6554,8752,33987,36483,27007,637217,657,,1695,1797,150376,,31100,214535,39945,1439
