country,Albania,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Ireland,Italy,Kazakhstan,Kosovo,Latvia,Lithuania,Luxembourg,Malta,Moldova,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom
17.04.2020,0.0,5.555555555555557,5.121951219512198,0.0,4.999999999999988,6.3001852995676275,6.9767441860465285,7.894736842105258,2.8571428571428528,2.3668639053254217,4.672897196261678,5.555555555555561,9.333333333333334,4.246177881932829,0.0,7.403751233958523,2.857142857142843,9.859154929577459,9.05349794238684,2.593594948128105,0.0,9.090909090909083,0.0,3.1249999999999947,4.347826086956511,0.0,3.703703703703693,24.999999999999993,4.328223624887295,6.521739130434792,5.921052631578965,5.73248407643311,4.451510333863258,4.846938775510212,17.672413793103456,6.796116504854356,12.500000000000004,8.1967213114754,3.5568211234791405,5.026256564141029,3.5909445745511386,7.668898356664644,7.758620689655173,5.859521722799537
18.04.2020,0.0,5.263157894736844,2.7842227378190216,20.0,7.1428571428571574,5.616889405384469,2.173913043478243,0.0,8.333333333333334,4.624277456647411,2.9761904761904736,0.0,9.756097560975615,3.4362789701867937,33.33333333333333,2.458639705882358,1.8518518518518503,10.256410256410243,7.735849056603749,2.119147065289081,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142807,0.0,4.091040046096219,0.0,1.8633540372670614,4.518072289156629,4.566210045662123,2.4330900243308964,14.65201465201465,6.363636363636381,22.22222222222221,6.060606060606054,0.20497950204980286,7.928571428571439,3.089675960813872,6.840022611644997,6.400000000000001,6.611472501478426
19.04.2020,0.0,0.0,2.0316027088035997,5.555555555555561,4.444444444444433,4.217861727489457,2.1276595744680846,2.439024390243901,20.51282051282052,2.7624309392265167,2.601156069364151,5.263157894736847,4.44444444444444,2.043984476067272,0.0,2.8481722359273465,2.7272727272727466,9.883720930232558,6.8301225919439785,1.8642097558875348,0.0,0.0,0.0,6.060606060606069,1.3888888888888855,0.0,17.543859649122822,0.0,2.324937724882377,4.081632653061218,0.6097560975609886,3.7463976945244934,3.9301310043668116,7.125890736342032,15.335463258785936,4.273504273504264,9.090909090909093,5.714285714285722,2.0456019557950524,1.9192587690271177,1.8274853801169462,6.719576719576718,6.015037593984964,2.767916574217872
20.04.2020,0.0,10.000000000000004,3.9823008849557646,0.0,8.510638297872344,2.5514692943867683,2.083333333333349,2.3809523809523796,0.0,4.301075268817202,2.5352112676056375,0.0,4.255319148936179,2.7738336713995926,0.0,6.01831661578718,2.654867256637165,5.291005291005298,12.622950819672116,1.9188503803888288,11.764705882352933,25.00000000000001,0.0,5.714285714285705,2.7397260273972686,0.0,4.477611940298512,0.0,1.8122802272112368,5.882352941176479,9.696969696969703,5.555555555555551,2.9411764705882337,5.986696230598683,12.188365650969532,2.459016393442628,8.333333333333336,4.054054054054062,1.950814061506851,2.597402597402606,2.584350323043797,6.098165592464061,7.092198581560267,3.0496032816969834
21.04.2020,0.0,9.09090909090908,4.468085106382964,5.263157894736832,7.843137254901962,2.916952642415925,4.081632653061208,4.651162790697672,2.127659574468072,3.6082474226804067,1.6483516483516698,7.499999999999984,43.87755102040815,2.6200226969951044,0.0,3.517071164129984,4.310344827586202,7.035175879396991,6.2590975254730825,2.21448121423241,0.0,19.999999999999996,80.0,2.702702702702698,4.000000000000004,0.0,2.8571428571428488,0.0,4.383634431455909,1.8518518518518485,0.5524861878453025,5.526315789473698,3.6734693877551017,4.184100418410035,12.592592592592586,4.0000000000000036,7.692307692307694,0.0,2.0621523115288887,11.70886075949367,3.4289713086074167,5.560747663551395,6.622516556291404,6.138696836371271
22.04.2020,3.846153846153854,0.0,3.8696537678207874,0.0,5.454545454545456,4.401467155718569,3.92156862745098,8.888888888888884,0.0,3.4825870646766113,3.7837837837837713,2.3255813953488467,5.673758865248222,2.615636118857593,24.999999999999986,4.8877409099940285,0.0,5.633802816901399,5.34246575342466,1.7729633235962383,0.0,0.0,22.22222222222224,0.0,2.5641025641025577,0.0,4.166666666666671,0.0,3.537795876813444,1.818181818181815,2.7472527472527406,6.2344139650872705,3.018372703412056,5.2208835341365525,12.500000000000005,3.076923076923063,0.0,2.5974025974025943,2.043980828869455,9.745042492917838,2.0974289580514167,5.179282868525902,8.074534161490678,4.179826292933271
23.04.2020,0.0,0.0,2.352941176470585,0.0,3.448275862068966,3.6410092622165386,1.8867924528302031,6.122448979591834,4.166666666666661,0.9615384615384698,2.6041666666666643,2.2727272727272685,15.436241610738255,2.4177677818386316,0.0,5.607122561091135,3.3057851239669387,6.2222222222222285,3.2509752925877557,1.849710982658961,5.263157894736852,5.55555555555555,0.0,5.263157894736834,3.7499999999999907,0.0,6.666666666666663,0.0,3.048180924287116,0.0,3.7433155080213942,6.572769953051634,4.458598726114648,4.007633587786259,8.187134502923978,3.7313432835821043,7.142857142857144,0.0,2.0260625316572325,4.336602994321123,2.650762094102052,4.84006734006734,7.471264367816099,3.4531760693477236
24.04.2020,0.0,12.50000000000002,1.532567049808432,5.000000000000005,5.000000000000001,2.9121725731895287,1.8518518518518368,3.8461538461538596,2.000000000000025,1.9047619047618987,2.2842639593908793,2.222222222222231,2.906976744186062,1.7842437551468588,0.0,3.3183856502242044,4.000000000000015,9.623430962343082,27.70780856423175,1.6438999569454624,24.999999999999982,0.0,9.090909090909086,0.0,2.4096385542168877,0.0,5.000000000000001,20.0,2.6717557251908337,1.785714285714283,2.5773195876288595,8.810572687224683,4.1463414634146565,4.036697247706409,10.810810810810814,3.597122302158265,13.333333333333336,1.2658227848101251,1.6563614207699597,6.4819396338446325,2.5823111684958016,4.375752709755104,7.486631016042786,4.638278388278418
25.04.2020,0.0,3.703703703703705,1.1320754716981116,0.0,6.349206349206351,3.563407695762831,3.6363636363636362,1.8518518518518507,5.882352941176452,1.869158878504689,3.722084367245641,0.0,5.084745762711862,1.6585760517799297,0.0,2.0312499999999987,0.0,0.0,4.832347140039454,1.5980592244599368,0.0,5.263157894736838,0.0,2.5000000000000115,0.0,33.33333333333333,11.904761904761914,0.0,2.7881040892193463,3.5087719298245714,1.0050251256281384,6.072874493927129,3.044496487119418,5.996472663139325,10.731707317073184,4.861111111111103,0.0,1.2499999999999987,1.678209909429939,1.8587360594795426,0.6293266205160474,4.076923076923092,0.0,3.6931693869513755
26.04.2020,3.7037037037036877,0.0,1.11940298507464,0.0,7.46268656716418,2.5589128234783884,3.5087719298245745,1.818181818181817,1.8518518518518576,0.9174311926605366,0.9569377990430663,6.521739130434782,2.150537634408587,1.0699915992395144,20.00000000000001,1.6845329249617225,3.0769230769230735,3.8167938931297845,2.2577610536218216,0.9854457246816273,0.0,4.9999999999999964,0.0,0.0,3.5294117647058734,0.0,2.1276595744680664,16.666666666666664,1.5144665461120885,3.389830508474571,0.0,2.09923664122137,2.6136363636363695,2.99500831946757,9.691629955947121,3.3112582781456985,5.882352941176472,1.234567901234578,1.2575320932669625,0.09124087591241492,0.6879299562226368,3.6585365853658325,3.980099502487553,1.7723762501582494
